Medtr7g110790.1	-1
Medtr8g077920.2	1
Medtr4g084390.1	1
Medtr4g076810.1	1
Medtr5g055800.1	0
Medtr4g037690.1	-1
Medtr6g071230.1	-1
Medtr2g034030.1	0
Medtr8g088520.1	0
Medtr8g093390.1	1
Medtr2g026500.1	1
Medtr2g005090.1	-1
Medtr5g019120.3	1
Medtr5g053610.1	0
Medtr7g076100.1	1
Medtr8g077930.1	-1
Medtr1g081260.1	1
Medtr2g021220.1	1
Medtr3g102150.1	1
Medtr2g031270.1	0
Medtr8g077590.1	-1
Medtr1g012440.2	-1
Medtr7g057230.1	1
Medtr1g015320.1	-1
Medtr7g078180.1	-1
Medtr2g012630.1	1
Medtr7g060510.1	1
Medtr7g051940.1	1
Medtr1g088680.1	1
Medtr5g036290.1	1
Medtr1g045900.1	0
Medtr7g017100.1	0
Medtr4g023150.1	-1
Medtr5g067670.1	1
Medtr5g074290.1	1
Medtr7g084040.1	1
Medtr8g105140.1	1
Medtr2g037570.1	-1
Medtr2g042520.1	-1
Medtr7g032460.1	0
Medtr2g075140.1	-1
Medtr5g047210.1	-1
Medtr4g119380.1	1
Medtr1g019260.1	1
Medtr1g082750.1	1
Medtr3g116320.1	1
Medtr1g087320.1	1
Medtr8g101650.1	1
Medtr8g063080.2	0
Medtr2g033060.1	1
Medtr8g086090.1	0
Medtr8g091460.1	0
Medtr4g019120.1	-1
Medtr7g082810.1	0
Medtr3g114070.1	1
Medtr5g097360.1	1
Medtr8g062240.1	1
Medtr7g084890.1	1
Medtr1g019200.1	1
Medtr3g022830.1	0
Medtr7g108520.1	1
Medtr5g093390.1	1
Medtr8g106070.1	1
Medtr8g013900.1	0
Medtr5g093390.2	1
Medtr8g086070.1	1
Medtr7g089010.1	-1
Medtr4g116700.1	1
Medtr5g085950.1	1
Medtr7g087760.1	0
Medtr4g114450.1	0
Medtr7g070850.1	-1
Medtr3g118290.1	1
Medtr8g070580.1	-1
Medtr6g065000.1	-1
Medtr5g056720.1	-1
Medtr3g023280.1	1
Medtr4g115020.1	1
Medtr2g103990.2	1
Medtr4g050480.2	1
Medtr2g088240.1	-1
Medtr7g114660.1	1
Medtr1g083490.1	-1
Medtr5g030420.1	1
Medtr1g101900.1	0
Medtr6g072450.1	1
Medtr8g092420.1	0
Medtr1g058950.1	-1
Medtr3g108660.1	1
Medtr2g077180.1	0
Medtr1g090310.1	1
Medtr2g028730.1	1
AC202349_3.1	1
Medtr3g048590.1	-1
Medtr7g098640.1	-1
AC202568_1.1	1
Medtr4g050490.1	1
Medtr7g114640.1	1
Medtr7g086320.1	1
Medtr5g031030.1	1
Medtr4g071850.1	1
Medtr3g095870.1	-1
Medtr7g069930.1	-1
Medtr8g106820.1	1
Medtr6g092160.1	1
Medtr5g006710.1	1
Medtr7g021770.1	1
Medtr7g077350.1	0
Medtr3g113050.1	1
Medtr7g006560.1	1
Medtr7g009070.1	1
Medtr3g095810.2	1
Medtr5g064340.1	1
Medtr3g091650.2	1
Medtr8g075780.1	1
Medtr3g088120.1	1
Medtr3g032390.1	-1
Medtr7g081850.1	1
Medtr4g068560.1	1
Medtr5g055170.1	1
Medtr5g072620.1	1
Medtr1g040460.1	1
Medtr3g087570.1	-1
Medtr2g007610.1	-1
Medtr5g065670.1	1
Medtr1g012420.2	1
Medtr7g118100.1	0
Medtr3g118020.1	1
Medtr6g060320.1	-1
Medtr7g072350.1	1
Medtr3g082260.1	0
Medtr4g100580.1	-1
Medtr8g088590.1	1
Medtr2g010370.1	1
Medtr2g018600.1	1
Medtr4g093400.1	1
Medtr5g054900.1	-1
Medtr3g014130.1	1
Medtr1g042790.1	0
Medtr5g097870.2	1
Medtr1g099190.2	1
Medtr4g023610.1	0
Medtr1g085940.1	1
Medtr1g007990.1	-1
Medtr4g083020.1	1
Medtr3g060710.1	-1
Medtr8g076180.1	-1
Medtr3g091080.1	1
Medtr3g092670.1	1
Medtr2g082650.2	1
Medtr3g005520.1	1
Medtr2g104180.1	1
Medtr3g011220.1	0
Medtr1g098700.1	1
Medtr1g012440.1	1
Medtr3g069590.1	1
AC235667_8.1	1
Medtr7g108580.1	1
Medtr4g077480.1	0
Medtr3g099120.1	1
Medtr4g127790.1	1
Medtr4g090460.1	1
Medtr4g032740.2	1
Medtr8g086010.1	1
Medtr7g032280.1	0
Medtr8g014320.1	0
Medtr6g083890.1	1
Medtr2g028190.1	1
Medtr1g045510.1	1
Medtr8g105890.2	-1
Medtr7g050540.2	1
Medtr7g057260.1	-1
AC233655_39.1	1
Medtr4g014050.1	1
Medtr7g109980.1	1
Medtr8g099950.1	-1
Medtr3g047620.1	-1
Medtr4g108570.1	1
Medtr2g071620.1	1
Medtr3g087010.1	1
Medtr4g073340.1	-1
Medtr7g078420.1	-1
AC233669_19.1	1
Medtr4g129200.1	1
Medtr7g084010.1	1
Medtr4g026650.1	-1
Medtr2g042130.1	1
Medtr1g092880.2	1
Medtr1g092880.1	1
Medtr1g012380.1	1
Medtr2g019520.3	1
Medtr4g108550.1	-1
Medtr8g085350.1	1
Medtr7g113660.2	1
AC145220_5.1	-1
Medtr1g008590.1	1
Medtr2g005570.2	1
Medtr4g053580.1	-1
Medtr7g098740.1	0
Medtr4g133210.1	1
Medtr7g099100.1	0
Medtr5g011020.1	1
Medtr5g022600.1	1
Medtr5g038570.1	-1
Medtr4g127280.1	-1
